Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
452 , 12 , -10742001.958791 , -16338334.523740 , 17814084.045112 , 20117585.197917, 1.498962, -2697045.416662, -4291730.484423, 3858366.262974
452 , 24 , -21661088.788905 , -15014905.869064 , -4809221.021273 , 23449538.301963, 3.897302, -2697045.416662, -4291730.484423, 3858366.262974
452 , 25 , -14634669.494430 , -5616239.792806 , 21236429.396659 , 21127632.459135, 5.096472, -2697045.416662, -4291730.484423, 3858366.262974
452 , 29 , -23185430.388117 , 1660810.766663 , 12826407.068459 , 23146539.478004, 3.597509, -2697045.416662, -4291730.484423, 3858366.262974
453 , 2 , -4540712.473065 , -17812845.418315 , 19831467.040499 , 21011388.335398, 1.199170, -2697054.966838, -4291716.368926, 3858375.425024
453 , 5 , -2034747.615101 , -26306051.463983 , -2016864.397683 , 22797304.580674, 2.698132, -2697054.966838, -4291716.368926, 3858375.425024
453 , 6 , 7241434.194198 , -12934639.274803 , 22090459.542298 , 22494656.603093, 1.798755, -2697054.966838, -4291716.368926, 3858375.425024
453 , 12 , -10741692.238778 , -16340616.405723 , 17812218.098066 , 20117540.610943, 1.498962, -2697054.966838, -4291716.368926, 3858375.425024
453 , 19 , 16636049.963966 , -16319723.233524 , 12423741.637290 , 24329919.909470, 8.094396, -2697054.966838, -4291716.368926, 3858375.425024
453 , 24 , -21660426.897871 , -15014921.869314 , -4812240.476149 , 23450137.366220, 3.897302, -2697054.966838, -4291716.368926, 3858375.425024
453 , 25 , -14634597.009576 , -5618986.730936 , 21235786.186027 , 21127244.925777, 4.796679, -2697054.966838, -4291716.368926, 3858375.425024
453 , 29 , -23184029.910418 , 1659958.697472 , 12829037.251204 , 23146095.281803, 3.897302, -2697054.966838, -4291716.368926, 3858375.425024
454 , 2 , -4538534.054223 , -17811879.536607 , 19832873.775838 , 21011655.846893, 1.199170, -2697064.583232, -4291702.093685, 3858384.766814
454 , 5 , -2034428.706161 , -26306300.223204 , -2013708.834352 , 22796767.167715, 2.698132, -2697064.583232, -4291702.093685, 3858384.766814
454 , 6 , 7243839.077271 , -12933231.912393 , 22090499.571550 , 22495222.423150, 2.098547, -2697064.583232, -4291702.093685, 3858384.766814
454 , 12 , -10741382.677280 , -16342898.067915 , 17810351.767356 , 20117494.837352, 1.498962, -2697064.583232, -4291702.093685, 3858384.766814
454 , 19 , 16637611.703863 , -16320202.270426 , 12421083.032920 , 24330473.722908, 10.492736, -2697064.583232, -4291702.093685, 3858384.766814
454 , 24 , -21659764.675254 , -15014937.734817 , -4815259.831306 , 23450731.055808, 4.197094, -2697064.583232, -4291702.093685, 3858384.766814
454 , 25 , -14634524.685941 , -5621733.588193 , 21235142.515041 , 21126825.615558, 5.096472, -2697064.583232, -4291702.093685, 3858384.766814
454 , 29 , -23182629.186434 , 1659106.397372 , 12831667.160657 , 23145647.490816, 3.297717, -2697064.583232, -4291702.093685, 3858384.766814
455 , 2 , -4536355.427228 , -17810913.708296 , 19834280.111345 , 21011922.887229, 1.199170, -2697074.341056, -4291687.586353, 3858394.233852
455 , 5 , -2034109.800587 , -26306548.602850 , -2010553.227656 , 22796226.561342, 2.698132, -2697074.341056, -4291687.586353, 3858394.233852
455 , 6 , 7246244.050771 , -12931824.695763 , 22090539.133152 , 22495785.346459, 1.798755, -2697074.341056, -4291687.586353, 3858394.233852
455 , 12 , -10741073.274393 , -16345179.510162 , 17808485.053036 , 20117449.500017, 1.498962, -2697074.341056, -4291687.586353, 3858394.233852
455 , 24 , -21659102.121208 , -15014953.465419 , -4818279.086578 , 23451329.387165, 4.197094, -2697074.341056, -4291687.586353, 3858394.233852
455 , 25 , -14634452.523626 , -5624480.363842 , 21234498.383813 , 21126418.729903, 5.696057, -2697074.341056, -4291687.586353, 3858394.233852
455 , 29 , -23181228.216254 , 1658253.866590 , 12834296.796670 , 23145206.435648, 3.597509, -2697074.341056, -4291687.586353, 3858394.233852
456 , 2 , -4534176.591984 , -17809947.933456 , 19835686.047001 , 21012188.269797, 1.199170, -2697084.297241, -4291672.856607, 3858403.808791
456 , 5 , -2033790.898179 , -26306796.602923 , -2007397.577700 , 22795686.687894, 2.698132, -2697084.297241, -4291672.856607, 3858403.808791
456 , 6 , 7248649.114638 , -12930417.624951 , 22090578.227101 , 22496353.504844, 1.798755, -2697084.297241, -4291672.856607, 3858403.808791
456 , 12 , -10740764.029976 , -16347460.732486 , 17806617.955142 , 20117404.284834, 1.498962, -2697084.297241, -4291672.856607, 3858403.808791
456 , 24 , -21658439.235530 , -15014969.061397 , -4821298.242065 , 23451916.724873, 4.197094, -2697084.297241, -4291672.856607, 3858403.808791
456 , 25 , -14634380.522585 , -5627227.057902 , 21233853.792359 , 21126025.455411, 4.796679, -2697084.297241, -4291672.856607, 3858403.808791
456 , 29 , -23179826.999858 , 1657401.104774 , 12836926.159369 , 23144751.699482, 3.597509, -2697084.297241, -4291672.856607, 3858403.808791
457 , 2 , -4531997.548611 , -17808982.212119 , 19837091.582772 , 21012453.181203, 1.199170, -2697094.375164, -4291657.885610, 3858413.532762
457 , 5 , -2033471.999006 , -26307044.223406 , -2004241.884591 , 22795150.862887, 2.698132, -2697094.375164, -4291657.885610, 3858413.532762
457 , 6 , 7251054.268888 , -12929010.699949 , 22090616.853398 , 22496915.817383, 1.798755, -2697094.375164, -4291657.885610, 3858413.532762
457 , 12 , -10740454.944069 , -16349741.734776 , 17804750.473725 , 20117360.099210, 1.498962, -2697094.375164, -4291657.885610, 3858413.532762
457 , 24 , -21657776.018484 , -15014984.522526 , -4824317.297328 , 23452529.993629, 3.897302, -2697094.375164, -4291657.885610, 3858413.532762
457 , 25 , -14634308.682790 , -5629973.670558 , 21233208.740643 , 21125621.536287, 4.796679, -2697094.375164, -4291657.885610, 3858413.532762
457 , 29 , -23178425.537397 , 1656548.112187 , 12839555.248487 , 23144306.997211, 3.597509, -2697094.375164, -4291657.885610, 3858413.532762
458 , 2 , -4529818.297159 , -17808016.544334 , 19838496.718627 , 21012719.000032, 1.199170, -2697104.585825, -4291642.658725, 3858423.381412
458 , 5 , -2033153.102977 , -26307291.464301 , -2001086.148339 , 22794614.147913, 2.698132, -2697104.585825, -4291642.658725, 3858423.381412
458 , 6 , 7253459.513352 , -12927603.920854 , 22090655.012041 , 22497482.632114, 1.798755, -2697104.585825, -4291642.658725, 3858423.381412
458 , 12 , -10740146.016627 , -16352022.517004 , 17802882.608806 , 20117314.447775, 1.498962, -2697104.585825, -4291642.658725, 3858423.381412
458 , 24 , -21657112.469854 , -15014999.849043 , -4827336.252659 , 23453134.589578, 3.597509, -2697104.585825, -4291642.658725, 3858423.381412
458 , 25 , -14634237.004267 , -5632720.201454 , 21232563.228730 , 21125230.216227, 4.796679, -2697104.585825, -4291642.658725, 3858423.381412
458 , 29 , -23177023.828851 , 1655694.888651 , 12842184.064125 , 23143854.808781, 3.297717, -2697104.585825, -4291642.658725, 3858423.381412
459 , 2 , -4527638.837709 , -17807050.930138 , 19839901.454538 , 21012985.359812, 1.199170, -2697114.963599, -4291627.210981, 3858433.357930
459 , 5 , -2032834.210059 , -26307538.325605 , -1997930.368962 , 22794071.063608, 2.997925, -2697114.963599, -4291627.210981, 3858433.357930
459 , 6 , 7255864.848018 , -12926197.287675 , 22090692.703031 , 22498046.672240, 1.798755, -2697114.963599, -4291627.210981, 3858433.357930
459 , 12 , -10739837.247678 , -16354303.079054 , 17801014.360449 , 20117270.227254, 1.498962, -2697114.963599, -4291627.210981, 3858433.357930
459 , 19 , 16645415.280729 , -16322596.874309 , 12407785.980005 , 24333302.766185, 8.094396, -2697114.963599, -4291627.210981, 3858433.357930
459 , 24 , -21656448.589629 , -15015015.040981 , -4830355.108052 , 23453724.108560, 4.197094, -2697114.963599, -4291627.210981, 3858433.357930
459 , 25 , -14634165.486959 , -5635466.650948 , 21231917.256558 , 21124814.849763, 4.796679, -2697114.963599, -4291627.210981, 3858433.357930
459 , 29 , -23175621.874322 , 1654841.434292 , 12844812.606126 , 23143406.162751, 3.297717, -2697114.963599, -4291627.210981, 3858433.357930
460 , 2 , -4525459.170220 , -17806085.369590 , 19841305.790484 , 21013251.353134, 1.199170, -2697125.432882, -4291611.645146, 3858443.335502
460 , 5 , -2032515.320222 , -26307784.807298 , -1994774.546688 , 22793537.524582, 2.997925, -2697125.432882, -4291611.645146, 3858443.335502
460 , 6 , 7258270.272842 , -12924790.800440 , 22090729.926366 , 22498611.270767, 1.798755, -2697125.432882, -4291611.645146, 3858443.335502
460 , 12 , -10739528.637126 , -16356583.420921 , 17799145.728685 , 20117226.233585, 1.498962, -2697125.432882, -4291611.645146, 3858443.335502
460 , 24 , -21655784.377877 , -15015030.098350 , -4833373.863222 , 23454321.392907, 3.897302, -2697125.432882, -4291611.645146, 3858443.335502
460 , 25 , -14634094.130909 , -5638213.018464 , 21231270.824236 , 21124420.109455, 5.096472, -2697125.432882, -4291611.645146, 3858443.335502
460 , 29 , -23174219.673852 , 1653987.748967 , 12847440.874471 , 23142957.167724, 3.597509, -2697125.432882, -4291611.645146, 3858443.335502
461 , 2 , -4523279.294767 , -17805119.862735 , 19842709.726431 , 21013518.166620, 1.199170, -2697135.837078, -4291596.180059, 3858453.246843
461 , 5 , -2032196.433334 , -26308030.909393 , -1991618.681435 , 22792998.785382, 2.997925, -2697135.837078, -4291596.180059, 3858453.246843
461 , 6 , 7260675.787780 , -12923384.459174 , 22090766.682047 , 22499173.653128, 1.498962, -2697135.837078, -4291596.180059, 3858453.246843
461 , 12 , -10739220.184950 , -16358863.542560 , 17797276.713541 , 20117180.041191, 1.199170, -2697135.837078, -4291596.180059, 3858453.246843
461 , 24 , -21655119.834575 , -15015045.021202 , -4836392.518154 , 23454921.259866, 3.897302, -2697135.837078, -4291596.180059, 3858453.246843
461 , 25 , -14634022.936064 , -5640959.304287 , 21230623.931719 , 21124016.870894, 4.796679, -2697135.837078, -4291596.180059, 3858453.246843
461 , 29 , -23172817.227528 , 1653133.832739 , 12850068.869040 , 23142514.960828, 3.297717, -2697135.837078, -4291596.180059, 3858453.246843
462 , 2 , -4521099.211431 , -17804154.409614 , 19844113.262346 , 21013787.318436, 1.199170, -2697146.114264, -4291580.856017, 3858463.041111
462 , 5 , -2031877.549419 , -26308276.631873 , -1988462.773325 , 22792460.307942, 2.997925, -2697146.114264, -4291580.856017, 3858463.041111
462 , 6 , 7263081.392708 , -12921978.263951 , 22090802.970071 , 22499738.112066, 1.498962, -2697146.114264, -4291580.856017, 3858463.041111
462 , 12 , -10738911.891160 , -16361143.443868 , 17795407.315077 , 20117134.424653, 1.199170, -2697146.114264, -4291580.856017, 3858463.041111
462 , 19 , 16650093.328778 , -16324033.169851 , 12399804.524925 , 24334983.104894, 7.195019, -2697146.114264, -4291580.856017, 3858463.041111
462 , 24 , -21654454.959717 , -15015059.809573 , -4839411.072818 , 23455520.777816, 3.597509, -2697146.114264, -4291580.856017, 3858463.041111
462 , 25 , -14633951.902437 , -5643705.508230 , 21229976.579039 , 21123613.004121, 4.796679, -2697146.114264, -4291580.856017, 3858463.041111
462 , 29 , -23171414.535328 , 1652279.685466 , 12852696.589931 , 23142061.917332, 3.297717, -2697146.114264, -4291580.856017, 3858463.041111
463 , 2 , -4518918.920155 , -17803189.010269 , 19845516.398231 , 21014052.701003, 1.199170, -2697156.245089, -4291565.711774, 3858472.721809
463 , 5 , -2031558.668389 , -26308521.974738 , -1985306.822424 , 22791921.952641, 2.997925, -2697156.245089, -4291565.711774, 3858472.721809
463 , 6 , 7265487.087588 , -12920572.214794 , 22090838.790440 , 22500304.490519, 1.498962, -2697156.245089, -4291565.711774, 3858472.721809
463 , 12 , -10738603.755715 , -16363423.124784 , 17793537.533345 , 20117091.320946, 1.199170, -2697156.245089, -4291565.711774, 3858472.721809
463 , 24 , -21653789.753258 , -15015074.463557 , -4842429.527176 , 23456117.433944, 4.197094, -2697156.245089, -4291565.711774, 3858472.721809
463 , 25 , -14633881.030002 , -5646451.630291 , 21229328.766203 , 21123205.054004, 5.096472, -2697156.245089, -4291565.711774, 3858472.721809
463 , 29 , -23170011.597377 , 1651425.307229 , 12855324.036949 , 23141614.091477, 3.597509, -2697156.245089, -4291565.711774, 3858472.721809
464 , 2 , -4516738.421017 , -17802223.664753 , 19846919.134040 , 21014317.996318, 1.199170, -2697166.205938, -4291550.686475, 3858482.323251
464 , 5 , -2031239.790167 , -26308766.937983 , -1982150.828782 , 22791381.712725, 3.297717, -2697166.205938, -4291550.686475, 3858482.323251
464 , 6 , 7267892.872397 , -12919166.311718 , 22090874.143151 , 22500869.874310, 1.798755, -2697166.205938, -4291550.686475, 3858482.323251
464 , 12 , -10738295.778539 , -16365702.585339 , 17791667.368333 , 20117042.144563, 1.498962, -2697166.205938, -4291550.686475, 3858482.323251
464 , 19 , 16653210.319654 , -16324990.504760 , 12394482.212791 , 24336095.984102, 9.293566, -2697166.205938, -4291550.686475, 3858482.323251
464 , 24 , -21653124.215231 , -15015088.983168 , -4845447.881082 , 23456719.394935, 3.897302, -2697166.205938, -4291550.686475, 3858482.323251
464 , 25 , -14633810.318769 , -5649197.670240 , 21228680.493255 , 21122806.020942, 5.696057, -2697166.205938, -4291550.686475, 3858482.323251
464 , 29 , -23168608.413698 , 1650570.697926 , 12857951.210108 , 23141163.194369, 3.597509, -2697166.205938, -4291550.686475, 3858482.323251
465 , 2 , -4514557.714081 , -17801258.373096 , 19848321.469759 , 21014580.918404, 1.199170, -2697176.035154, -4291535.761884, 3858491.871845
465 , 5 , -2030920.914789 , -26309011.521597 , -1978994.792481 , 22790841.176150, 3.297717, -2697176.035154, -4291535.761884, 3858491.871845
465 , 6 , 7270298.747069 , -12917760.554761 , 22090909.028206 , 22501431.680801, 1.798755, -2697176.035154, -4291535.761884, 3858491.871845
465 , 12 , -10737987.959712 , -16367981.825322 , 17789796.820158 , 20116998.971055, 1.498962, -2697176.035154, -4291535.761884, 3858491.871845
465 , 24 , -21652458.345610 , -15015103.368448 , -4848466.134580 , 23457316.277908, 4.197094, -2697176.035154, -4291535.761884, 3858491.871845
465 , 25 , -14633739.768722 , -5651943.628145 , 21228031.760181 , 21122402.189069, 5.696057, -2697176.035154, -4291535.761884, 3858491.871845
465 , 29 , -23167204.984345 , 1649715.857606 , 12860578.109347 , 23140709.906575, 3.297717, -2697176.035154, -4291535.761884, 3858491.871845
466 , 2 , -4512376.799412 , -17800293.135360 , 19849723.405339 , 21014845.847267, 1.199170, -2697185.799053, -4291520.942377, 3858501.333150
466 , 5 , -2030602.042153 , -26309255.725579 , -1975838.713567 , 22790298.161647, 2.997925, -2697185.799053, -4291520.942377, 3858501.333150
466 , 6 , 7272704.711512 , -12916354.943977 , 22090943.445603 , 22501994.307465, 1.498962, -2697185.799053, -4291520.942377, 3858501.333150
466 , 12 , -10737680.299134 , -16370260.844791 , 17787925.888799 , 20116951.504795, 1.498962, -2697185.799053, -4291520.942377, 3858501.333150
466 , 19 , 16656325.943984 , -16325947.682864 , 12389158.827583 , 24337208.112959, 8.094396, -2697185.799053, -4291520.942377, 3858501.333150
466 , 24 , -21651792.144335 , -15015117.619504 , -4851484.287659 , 23457902.882701, 4.197094, -2697185.799053, -4291520.942377, 3858501.333150
466 , 25 , -14633669.379853 , -5654689.503883 , 21227382.567008 , 21121999.194810, 5.096472, -2697185.799053, -4291520.942377, 3858501.333150
466 , 29 , -23165801.309404 , 1648860.786272 , 12863204.734551 , 23140261.016244, 2.997925, -2697185.799053, -4291520.942377, 3858501.333150
467 , 2 , -4510195.676971 , -17799327.951597 , 19851124.940764 , 21015110.723775, 1.199170, -2697195.501783, -4291506.217375, 3858510.715976
467 , 5 , -2030283.172154 , -26309499.549925 , -1972682.592146 , 22789756.595522, 3.297717, -2697195.501783, -4291506.217375, 3858510.715976
467 , 6 , 7275110.765727 , -12914949.479369 , 22090977.395341 , 22502556.271006, 1.798755, -2697195.501783, -4291506.217375, 3858510.715976
467 , 12 , -10737372.796749 , -16372539.643679 , 17786054.574322 , 20116904.300285, 1.498962, -2697195.501783, -4291506.217375, 3858510.715976
467 , 19 , 16657883.243604 , -16326426.212939 , 12386496.732821 , 24337775.171020, 7.195019, -2697195.501783, -4291506.217375, 3858510.715976
467 , 24 , -21651125.611543 , -15015131.736277 , -4854502.339926 , 23458512.225141, 4.197094, -2697195.501783, -4291506.217375, 3858510.715976
467 , 25 , -14633599.152132 , -5657435.297441 , 21226732.913751 , 21121596.724050, 5.096472, -2697195.501783, -4291506.217375, 3858510.715976
467 , 29 , -23164397.388910 , 1648005.483777 , 12865831.085719 , 23139810.293629, 3.297717, -2697195.501783, -4291506.217375, 3858510.715976
468 , 2 , -4508014.346870 , -17798362.821843 , 19852526.076002 , 21015376.298297, 1.199170, -2697205.114489, -4291491.604413, 3858520.004551
468 , 5 , -2029964.304854 , -26309742.994619 , -1969526.428321 , 22789219.339584, 2.997925, -2697205.114489, -4291491.604413, 3858520.004551
468 , 6 , 7277516.909574 , -12913544.161018 , 22091010.877420 , 22503120.433289, 1.498962, -2697205.114489, -4291491.604413, 3858520.004551
468 , 12 , -10737065.452596 , -16374818.221867 , 17784182.876784 , 20116859.294506, 1.199170, -2697205.114489, -4291491.604413, 3858520.004551
468 , 24 , -21650458.747041 , -15015145.718956 , -4857520.291722 , 23459103.977736, 3.897302, -2697205.114489, -4291491.604413, 3858520.004551
468 , 25 , -14633529.085576 , -5660181.008645 , 21226082.800436 , 21121198.860156, 4.796679, -2697205.114489, -4291491.604413, 3858520.004551
468 , 29 , -23162993.222934 , 1647149.950219 , 12868457.162750 , 23139362.659707, 3.297717, -2697205.114489, -4291491.604413, 3858520.004551
469 , 2 , -4505832.809127 , -17797397.746138 , 19853926.811035 , 21015640.756001, 1.199170, -2697214.698987, -4291477.117616, 3858529.189669
469 , 5 , -2029645.440168 , -26309986.059662 , -1966370.222106 , 22788681.542696, 2.997925, -2697214.698987, -4291477.117616, 3858529.189669
